38506-0001-Data
FIPS,YEAR,REG_VOTERS (use 2020 ONLY),"REG_VOTER_TURNOUT_PCT (Average 12, 16, 20 result for EACH county)",,,,,,,,,,,,,,
21053,2012,7458,0.530168950558,,,,,,,,,,,,,,
21053,2016,7491,0.602456271648,,,,,,,,,,,,,,
21053,2020,7795,0.637331604958,,,,,,,,,,,,,,
21055,2012,6394,0.606975317001,,,,,,,,,,,,,,
21055,2016,6683,0.609307169914,,,,,,,,,,,,,,
21055,2020,6760,0.632692337036,,,,,,,,,,,,,,
21057,2012,5205,0.55907779932,,,,,,,,,,,,,,
21057,2016,5396,0.578762054443,,,,,,,,,,,,,,
21057,2020,5428,0.61238026619,,,,,,,,,,,,,,
21059,2012,67708,0.626395702362,,,,,,,,,,,,,,
21059,2016,72731,0.638352274895,,,,,,,,,,,,,,
21059,2020,78258,0.6345038414,,,,,,,,,,,,,,
21061,2012,8670,0.544752001762,,,,,,,,,,,,,,
21061,2016,9053,0.590301573277,,,,,,,,,,,,,,
21061,2020,9801,0.629221498966,,,,,,,,,,,,,,
21063,2012,5012,0.497007191181,,,,,,,,,,,,,,
21063,2016,5213,0.575676202774,,,,,,,,,,,,,,
21063,2020,5368,0.556073009968,,,,,,,,,,,,,,
21065,2012,10244,0.5291877985,,,,,,,,,,,,,,
21065,2016,10526,0.541231215,,,,,,,,,,,,,,
21065,2020,10761,0.610073387623,,,,,,,,,,,,,,
21067,2012,196339,0.654021859169,,,,,,,,,,,,,,
21067,2016,224659,0.619298577309,,,,,,,,,,,,,,
21067,2020,250698,0.615270137787,,,,,,,,,,,,,,
21069,2012,10429,0.565154850483,,,,,,,,,,,,,,
21069,2016,10735,0.594690263271,,,,,,,,,,,,,,
21069,2020,11218,0.633357107639,,,,,,,,,,,,,,
21071,2012,29989,0.509019970894,,,,,,,,,,,,,,
21071,2016,30446,0.555376708508,,,,,,,,,,,,,,
21071,2020,29849,0.556568086147,,,,,,,,,,,,,,
21073,2012,34329,0.688514113426,,,,,,,,,,,,,,
21073,2016,36722,0.66183757782,,,,,,,,,,,,,,
21073,2020,40314,0.653842329979,,,,,,,,,,,,,,
21075,2012,5134,0.491234898567,,,,,,,,,,,,,,
21075,2016,5477,0.440204501152,,,,,,,,,,,,,,
21075,2020,5613,0.434526979923,,,,,,,,,,,,,,
21077,2012,5930,0.524283289909,,,,,,,,,,,,,,
21077,2016,6384,0.530388474464,,,,,,,,,,,,,,
21077,2020,6715,0.579151153564,,,,,,,,,,,,,,
21079,2012,11891,0.60222017765,,,,,,,,,,,,,,
21079,2016,12982,0.592281639576,,,,,,,,,,,,,,
21079,2020,13774,0.634238421917,,,,,,,,,,,,,,
21081,2012,16125,0.543689906597,,,,,,,,,,,,,,
21081,2016,17721,0.546808898449,,,,,,,,,,,,,,
21081,2020,19124,0.583193898201,,,,,,,,,,,,,,
21083,2012,24216,0.647175431252,,,,,,,,,,,,,,
21083,2016,25570,0.656785309315,,,,,,,,,,,,,,
21083,2020,26731,0.640193045139,,,,,,,,,,,,,,
21085,2012,17634,0.535442888737,,,,,,,,,,,,,,
21085,2016,18196,0.592382967472,,,,,,,,,,,,,,
21085,2020,18880,0.637976706028,,,,,,,,,,,,,,
21087,2012,8507,0.576701521873,,,,,,,,,,,,,,
21087,2016,8772,0.615709066391,,,,,,,,,,,,,,
21087,2020,8896,0.655350744724,,,,,,,,,,,,,,
21089,2012,27708,0.556337535381,,,,,,,,,,,,,,
21089,2016,29154,0.569012820721,,,,,,,,,,,,,,
21089,2020,30778,0.596172571182,,,,,,,,,,,,,,
21091,2012,6442,0.653989434242,,,,,,,,,,,,,,
21091,2016,6737,0.644648969173,,,,,,,,,,,,,,
21091,2020,7069,0.653133392334,,,,,,,,,,,,,,
21093,2012,70066,0.564881682396,,,,,,,,,,,,,,
21093,2016,80113,0.546091139317,,,,,,,,,,,,,,
21093,2020,90815,0.539613485336,,,,,,,,,,,,,,
21095,2012,20100,0.548358201981,,,,,,,,,,,,,,
21095,2016,20607,0.534041821957,,,,,,,,,,,,,,
21095,2020,20640,0.53415697813,,,,,,,,,,,,,,
21097,2012,12852,0.574385285378,,,,,,,,,,,,,,
21097,2016,13509,0.588052392006,,,,,,,,,,,,,,
21097,2020,14313,0.621253430843,,,,,,,,,,,,,,
21099,2012,12631,0.527828335762,,,,,,,,,,,,,,
21099,2016,13209,0.557044446468,,,,,,,,,,,,,,
21099,2020,14356,0.587001979351,,,,,,,,,,,,,,
21101,2012,32111,0.583476066589,,,,,,,,,,,,,,
21101,2016,34756,0.573052108288,,,,,,,,,,,,,,
21101,2020,36667,0.567076683044,,,,,,,,,,,,,,
21103,2012,11213,0.59502363205,,,,,,,,,,,,,,
21103,2016,11908,0.60917031765,,,,,,,,,,,,,,
21103,2020,12557,0.649199664593,,,,,,,,,,,,,,
21105,2012,3576,0.603187918663,,,,,,,,,,,,,,
21105,2016,3727,0.584920823574,,,,,,,,,,,,,,
21105,2020,3745,0.590120136738,,,,,,,,,,,,,,
21107,2012,32315,0.615689337254,,,,,,,,,,,,,,
21107,2016,34564,0.594578146935,,,,,,,,,,,,,,
21107,2020,35732,0.604248285294,,,,,,,,,,,,,,
21109,2012,9497,0.542276501656,,,,,,,,,,,,,,
21109,2016,9979,0.557871520519,,,,,,,,,,,,,,
21109,2020,10248,0.603337228298,,,,,,,,,,,,,,
21111,2012,526076,0.64845764637,,,,,,,,,,,,,,
21111,2016,582338,0.610963046551,,,,,,,,,,,,,,
21111,2020,632848,0.613992631435,,,,,,,,,,,,,,
21113,2012,33623,0.617702186108,,,,,,,,,,,,,,
21113,2016,39210,0.603468477726,,,,,,,,,,,,,,
21113,2020,43369,0.612050056458,,,,,,,,,,,,,,
21115,2012,17138,0.53781068325,,,,,,,,,,,,,,
21115,2016,17877,0.542261004448,,,,,,,,,,,,,,
21115,2020,18517,0.543716609478,,,,,,,,,,,,,,
21117,2012,115201,0.591331660748,,,,,,,,,,,,,,
21117,2016,128324,0.569807648659,,,,,,,,,,,,,,
21117,2020,142157,0.581891834736,,,,,,,,,,,,,,
21119,2012,11745,0.497828871012,,,,,,,,,,,,,,
21119,2016,11304,0.525035381317,,,,,,,,,,,,,,
21119,2020,11240,0.562455534935,,,,,,,,,,,,,,
21121,2012,22569,0.495724231005,,,,,,,,,,,,,,
21121,2016,24143,0.476701319218,,,,,,,,,,,,,,
21121,2020,24997,0.533384025097,,,,,,,,,,,,,,
21123,2012,9893,0.587587177753,,,,,,,,,,,,,,
21123,2016,10428,0.618527054787,,,,,,,,,,,,,,
21123,2020,11261,0.652428746223,,,,,,,,,,,,,,
21125,2012,42405,0.536186754704,,,,,,,,,,,,,,
21125,2016,46190,0.544641673565,,,,,,,,,,,,,,
21125,2020,49401,0.574887156487,,,,,,,,,,,,,,
21127,2012,11726,0.489169359207,,,,,,,,,,,,,,
21127,2016,12427,0.496660500765,,,,,,,,,,,,,,
21127,2020,12945,0.54314404726,,,,,,,,,,,,,,
21129,2012,5298,0.50811624527,,,,,,,,,,,,,,
21129,2016,5248,0.520579278469,,,,,,,,,,,,,,
21129,2020,5264,0.533244669437,,,,,,,,,,,,,,
21131,2012,8770,0.571265697479,,,,,,,,,,,,,,
21131,2016,8549,0.533044815063,,,,,,,,,,,,,,
21131,2020,8359,0.583562612534,,,,,,,,,,,,,,
21133,2012,16191,0.526094734669,,,,,,,,,,,,,,
21133,2016,16444,0.569812715054,,,,,,,,,,,,,,
21133,2020,16673,0.554009497166,,,,,,,,,,,,,,
21135,2012,9826,0.505190312862,,,,,,,,,,,,,,
21135,2016,10165,0.533497273922,,,,,,,,,,,,,,
21135,2020,10491,0.563625991344,,,,,,,,,,,,,,
21137,2012,17266,0.537067055702,,,,,,,,,,,,,,
21137,2016,17943,0.528284013271,,,,,,,,,,,,,,
21137,2020,18759,0.584092974663,,,,,,,,,,,,,,
21139,2012,7368,0.617806732655,,,,,,,,,,,,,,
21139,2016,7587,0.617635428905,,,,,,,,,,,,,,
21139,2020,7829,0.640439391136,,,,,,,,,,,,,,
21141,2012,17033,0.622497498989,,,,,,,,,,,,,,
21141,2016,17787,0.620509386063,,,,,,,,,,,,,,
21141,2020,19431,0.637846767902,,,,,,,,,,,,,,
21143,2012,6070,0.639703452587,,,,,,,,,,,,,,
21143,2016,6389,0.628736913204,,,,,,,,,,,,,,
21143,2020,6691,0.636078298092,,,,,,,,,,,,,,
21145,2012,49492,0.621938884258,,,,,,,,,,,,,,
21145,2016,53669,0.589968144894,,,,,,,,,,,,,,
21145,2020,57912,0.582711696625,,,,,,,,,,,,,,
21147,2012,10935,0.530681312084,,,,,,,,,,,,,,
21147,2016,11180,0.522629678249,,,,,,,,,,,,,,
21147,2020,11323,0.57166826725,,,,,,,,,,,,,,
21149,2012,6700,0.632089555264,,,,,,,,,,,,,,
21149,2016,6979,0.661699354649,,,,,,,,,,,,,,
21149,2020,7097,0.677046656609,,,,,,,,,,,,,,
21151,2012,56426,0.596037268639,,,,,,,,,,,,,,
21151,2016,63600,0.594952821732,,,,,,,,,,,,,,
21151,2020,73297,0.605427205563,,,,,,,,,,,,,,
21153,2012,10056,0.507955431938,,,,,,,,,,,,,,
21153,2016,10051,0.526315808296,,,,,,,,,,,,,,
21153,2020,9878,0.562462031841,,,,,,,,,,,,,,
21155,2012,12582,0.58853918314,,,,,,,,,,,,,,
21155,2016,13135,0.626494109631,,,,,,,,,,,,,,
21155,2020,13845,0.649042963982,,,,,,,,,,,,,,
21157,2012,24041,0.659331977367,,,,,,,,,,,,,,
21157,2016,25494,0.664783895016,,,,,,,,,,,,,,
21157,2020,26576,0.665638148785,,,,,,,,,,,,,,
21159,2012,8056,0.483987092972,,,,,,,,,,,,,,
21159,2016,8290,0.482991546392,,,,,,,,,,,,,,
21159,2020,8305,0.48115593195,,,,,,,,,,,,,,
21161,2012,12235,0.568696379662,,,,,,,,,,,,,,
21161,2016,13037,0.561402142048,,,,,,,,,,,,,,
21161,2020,13713,0.584408938885,,,,,,,,,,,,,,
21163,2012,19105,0.578696668148,,,,,,,,,,,,,,
21163,2016,21149,0.585465013981,,,,,,,,,,,,,,
21163,2020,23635,0.59974616766,,,,,,,,,,,,,,
21165,2012,5176,0.520092725754,,,,,,,,,,,,,,
21165,2016,5345,0.533582806587,,,,,,,,,,,,,,
21165,2020,5728,0.548009753227,,,,,,,,,,,,,,
21167,2012,16495,0.607638657093,,,,,,,,,,,,,,
21167,2016,17511,0.612243711948,,,,,,,,,,,,,,
21167,2020,18744,0.628841221333,,,,,,,,,,,,,,
21169,2012,7447,0.575668036938,,,,,,,,,,,,,,
21169,2016,7731,0.608847498894,,,,,,,,,,,,,,
21169,2020,8030,0.630136966705,,,,,,,,,,,,,,
21171,2012,8396,0.57110530138,,,,,,,,,,,,,,
21171,2016,8571,0.589196145535,,,,,,,,,,,,,,
21171,2020,8724,0.615084826946,,,,,,,,,,,,,,
21173,2012,19025,0.544494092464,,,,,,,,,,,,,,
21173,2016,20277,0.571435630322,,,,,,,,,,,,,,
21173,2020,21204,0.610450863838,,,,,,,,,,,,,,
21175,2012,8920,0.516591906548,,,,,,,,,,,,,,
21175,2016,9113,0.535279273987,,,,,,,,,,,,,,
21175,2020,9348,0.603230655193,,,,,,,,,,,,,,
21177,2012,22177,0.583216845989,,,,,,,,,,,,,,
21177,2016,22700,0.583832621574,,,,,,,,,,,,,,
21177,2020,23322,0.615170240402,,,,,,,,,,,,,,
21179,2012,30531,0.610789060593,,,,,,,,,,,,,,
21179,2016,33025,0.636548042297,,,,,,,,,,,,,,
21179,2020,35480,0.659780144691,,,,,,,,,,,,,,
21181,2012,5384,0.498699843884,,,,,,,,,,,,,,
21181,2016,5438,0.536226570606,,,,,,,,,,,,,,
21181,2020,5600,0.610714256763,,,,,,,,,,,,,,
21183,2012,16518,0.589901924133,,,,,,,,,,,,,,
21183,2016,17478,0.60315823555,,,,,,,,,,,,,,
21183,2020,18333,0.609447419643,,,,,,,,,,,,,,
21185,2012,43714,0.687354147434,,,,,,,,,,,,,,
21185,2016,50185,0.664760410786,,,,,,,,,,,,,,
21185,2020,56248,0.679028570652,,,,,,,,,,,,,,
21187,2012,7751,0.598503410816,,,,,,,,,,,,,,
21187,2016,8090,0.627441287041,,,,,,,,,,,,,,
21187,2020,8465,0.649616062641,,,,,,,,,,,,,,
21189,2012,3497,0.465827852488,,,,,,,,,,,,,,
21189,2016,3568,0.498878926039,,,,,,,,,,,,,,
21189,2020,3550,0.535492956638,,,,,,,,,,,,,,
21191,2012,9994,0.561737060547,,,,,,,,,,,,,,
21191,2016,10324,0.588628411293,,,,,,,,,,,,,,
21191,2020,10785,0.644135355949,,,,,,,,,,,,,,
21193,2012,20496,0.512148737907,,,,,,,,,,,,,,
21193,2016,20812,0.518883347511,,,,,,,,,,,,,,
21193,2020,20565,0.522927284241,,,,,,,,,,,,,,
21195,2012,47020,0.514865994453,,,,,,,,,,,,,,
21195,2016,49140,0.511762320995,,,,,,,,,,,,,,
21195,2020,49482,0.517076909542,,,,,,,,,,,,,,
21197,2012,9318,0.456750363111,,,,,,,,,,,,,,
21197,2016,9933,0.509513735771,,,,,,,,,,,,,,
21197,2020,10256,0.540951609612,,,,,,,,,,,,,,
21199,2012,44422,0.59051823616,,,,,,,,,,,,,,
21199,2016,47323,0.598313689232,,,,,,,,,,,,,,
21199,2020,50029,0.634911775589,,,,,,,,,,,,,,
21201,2012,1720,0.559883713722,,,,,,,,,,,,,,
21201,2016,1743,0.593230068684,,,,,,,,,,,,,,
21201,2020,1792,0.642299115658,,,,,,,,,,,,,,
21203,2012,11737,0.506603062153,,,,,,,,,,,,,,
21203,2016,12353,0.535092711449,,,,,,,,,,,,,,
21203,2020,12835,0.608336567879,,,,,,,,,,,,,,
21205,2012,13501,0.574031531811,,,,,,,,,,,,,,
21205,2016,14847,0.605172753334,,,,,,,,,,,,,,
21205,2020,16264,0.622663557529,,,,,,,,,,,,,,
21207,2012,13226,0.605927705765,,,,,,,,,,,,,,
21207,2016,14016,0.590682089329,,,,,,,,,,,,,,
21207,2020,14469,0.62284886837,,,,,,,,,,,,,,
21209,2012,32848,0.63361543417,,,,,,,,,,,,,,
21209,2016,38734,0.634248971939,,,,,,,,,,,,,,
21209,2020,44760,0.651139438152,,,,,,,,,,,,,,
21211,2012,28231,0.665615797043,,,,,,,,,,,,,,
21211,2016,31586,0.659184455872,,,,,,,,,,,,,,
21211,2020,35450,0.666995763779,,,,,,,,,,,,,,
21213,2012,12349,0.577941536903,,,,,,,,,,,,,,
21213,2016,13585,0.559072494507,,,,,,,,,,,,,,
21213,2020,14963,0.583973824978,,,,,,,,,,,,,,
21215,2012,12560,0.678343951702,,,,,,,,,,,,,,
21215,2016,14146,0.678849160671,,,,,,,,,,,,,,
21215,2020,16298,0.704687714577,,,,,,,,,,,,,,
21217,2012,17476,0.634584546089,,,,,,,,,,,,,,
21217,2016,18128,0.630295693874,,,,,,,,,,,,,,
21217,2020,19310,0.650699138641,,,,,,,,,,,,,,
21219,2012,7911,0.60270512104,,,,,,,,,,,,,,
21219,2016,8374,0.578934788704,,,,,,,,,,,,,,
21219,2020,9050,0.594917118549,,,,,,,,,,,,,,
21221,2012,10706,0.637399613857,,,,,,,,,,,,,,
21221,2016,11643,0.583612442017,,,,,,,,,,,,,,
21221,2020,12600,0.587777793407,,,,,,,,,,,,,,
21223,2012,6656,0.536508440971,,,,,,,,,,,,,,
21223,2016,7171,0.535908520222,,,,,,,,,,,,,,
21223,2020,7622,0.567305147648,,,,,,,,,,,,,,
21225,2012,9987,0.603484511375,,,,,,,,,,,,,,
21225,2016,10248,0.611143648624,,,,,,,,,,,,,,
21225,2020,10660,0.616791725159,,,,,,,,,,,,,,
21227,2012,71375,0.617905437946,,,,,,,,,,,,,,
21227,2016,80493,0.609767317772,,,,,,,,,,,,,,
21227,2020,89576,0.622041642666,,,,,,,,,,,,,,
21229,2012,8342,0.634140491486,,,,,,,,,,,,,,
21229,2016,8675,0.660288155079,,,,,,,,,,,,,,
21229,2020,9250,0.675999999046,,,,,,,,,,,,,,
21231,2012,14040,0.521367549896,,,,,,,,,,,,,,
21231,2016,14738,0.549192547798,,,,,,,,,,,,,,
21231,2020,15381,0.590988874435,,,,,,,,,,,,,,
21233,2012,9301,0.595957398415,,,,,,,,,,,,,,
21233,2016,9681,0.609441161156,,,,,,,,,,,,,,
21233,2020,9794,0.614662051201,,,,,,,,,,,,,,
21235,2012,26178,0.503476202488,,,,,,,,,,,,,,
21235,2016,26828,0.518413603306,,,,,,,,,,,,,,
21235,2020,28337,0.544694244862,,,,,,,,,,,,,,
21237,2012,5575,0.470493286848,,,,,,,,,,,,,,
21237,2016,5603,0.478672146797,,,,,,,,,,,,,,
21237,2020,5677,0.532499551773,,,,,,,,,,,,,,
21239,2012,18347,0.679021120071,,,,,,,,,,,,,,
21239,2016,20526,0.672171890736,,,,,,,,,,,,,,
21239,2020,22254,0.686618149281,,,,,,,,,,,,,,
22001,2012,39550,0.684677600861,,,,,,,,,,,,,,
22001,2016,40215,0.687628984451,,,,,,,,,,,,,,
22001,2020,40278,0.712820887566,,,,,,,,,,,,,,
22003,2012,14318,0.65812265873,,,,,,,,,,,,,,
22003,2016,13954,0.668195486069,,,,,,,,,,,,,,
22003,2020,13992,0.708619236946,,,,,,,,,,,,,,
22005,2012,71757,0.718870639801,,,,,,,,,,,,,,
22005,2016,76438,0.721918404102,,,,,,,,,,,,,,
22005,2020,82899,0.758501291275,,,,,,,,,,,,,,
22007,2012,15551,0.716609835625,,,,,,,,,,,,,,
22007,2016,15247,0.723617732525,,,,,,,,,,,,,,
22007,2020,15257,0.747197985649,,,,,,,,,,,,,,
22009,2012,25462,0.684470951557,,,,,,,,,,,,,,
22009,2016,25005,0.673385322094,,,,,,,,,,,,,,
22009,2020,24722,0.711956977844,,,,,,,,,,,,,,
22011,2012,22085,0.648720860481,,,,,,,,,,,,,,
22011,2016,22542,0.671812593937,,,,,,,,,,,,,,
22011,2020,23419,0.701951384544,,,,,,,,,,,,,,
22013,2012,9728,0.750719547272,,,,,,,,,,,,,,
22013,2016,9502,0.747632086277,,,,,,,,,,,,,,
22013,2020,9277,0.774711668491,,,,,,,,,,,,,,
22015,2012,71756,0.68136459589,,,,,,,,,,,,,,
22015,2016,73504,0.683500230312,,,,,,,,,,,,,,
22015,2020,76854,0.715837836266,,,,,,,,,,,,,,
22017,2012,169859,0.663055837154,,,,,,,,,,,,,,
22017,2016,168724,0.633656144142,,,,,,,,,,,,,,
22017,2020,164423,0.647172212601,,,,,,,,,,,,,,
22019,2012,127667,0.646729409695,,,,,,,,,,,,,,
22019,2016,130104,0.649295926094,,,,,,,,,,,,,,
22019,2020,130647,0.63718265295,,,,,,,,,,,,,,
22021,2012,6739,0.710787951946,,,,,,,,,,,,,,
22021,2016,6748,0.703319489956,,,,,,,,,,,,,,
22021,2020,6530,0.735681474209,,,,,,,,,,,,,,
22023,2012,5770,0.652166366577,,,,,,,,,,,,,,
22023,2016,5214,0.718450307846,,,,,,,,,,,,,,
22023,2020,5398,0.753612458706,,,,,,,,,,,,,,
22025,2012,7301,0.692370891571,,,,,,,,,,,,,,
22025,2016,7012,0.699657738209,,,,,,,,,,,,,,
22025,2020,6769,0.726990699768,,,,,,,,,,,,,,
22027,2012,9404,0.723309218884,,,,,,,,,,,,,,
22027,2016,9178,0.707016766071,,,,,,,,,,,,,,
22027,2020,9210,0.722475588322,,,,,,,,,,,,,,
22029,2012,13979,0.680878460407,,,,,,,,,,,,,,
22029,2016,13518,0.665630996227,,,,,,,,,,,,,,
22029,2020,13163,0.68069589138,,,,,,,,,,,,,,
22031,2012,18150,0.726225912571,,,,,,,,,,,,,,
22031,2016,19085,0.719675123692,,,,,,,,,,,,,,
22031,2020,20181,0.739457905293,,,,,,,,,,,,,,
22033,2012,283507,0.708444595337,,,,,,,,,,,,,,
22033,2016,292759,0.67875623703,,,,,,,,,,,,,,
22033,2020,299658,0.701426267624,,,,,,,,,,,,,,
22035,2012,5534,0.622153937817,,,,,,,,,,,,,,
22035,2016,5333,0.562722682953,,,,,,,,,,,,,,
22035,2020,5115,0.613685250282,,,,,,,,,,,,,,
22037,2012,14125,0.735575199127,,,,,,,,,,,,,,
22037,2016,14291,0.714785516262,,,,,,,,,,,,,,
22037,2020,14322,0.742144942284,,,,,,,,,,,,,,
22039,2012,22764,0.704401671886,,,,,,,,,,,,,,
22039,2016,22168,0.679673373699,,,,,,,,,,,,,,
22039,2020,22062,0.708820581436,,,,,,,,,,,,,,
22041,2012,13910,0.679295480251,,,,,,,,,,,,,,
22041,2016,13878,0.666594624519,,,,,,,,,,,,,,
22041,2020,13966,0.701131343842,,,,,,,,,,,,,,
22043,2012,13011,0.673891305923,,,,,,,,,,,,,,
22043,2016,13010,0.682936191559,,,,,,,,,,,,,,
22043,2020,13321,0.71038210392,,,,,,,,,,,,,,
22045,2012,48397,0.69682008028,,,,,,,,,,,,,,
22045,2016,48366,0.677790164948,,,,,,,,,,,,,,
22045,2020,47811,0.691326260567,,,,,,,,,,,,,,
22047,2012,22270,0.776201188564,,,,,,,,,,,,,,
22047,2016,21564,0.756353199482,,,,,,,,,,,,,,
22047,2020,21796,0.777160942554,,,,,,,,,,,,,,
22049,2012,10300,0.738543689251,,,,,,,,,,,,,,
22049,2016,10295,0.732685744762,,,,,,,,,,,,,,
22049,2020,9975,0.774135351181,,,,,,,,,,,,,,
22051,2012,272063,0.654341101646,,,,,,,,,,,,,,
22051,2016,274249,0.669563055038,,,,,,,,,,,,,,
22051,2020,282452,0.693020403385,,,,,,,,,,,,,,
22053,2012,20864,0.665644168854,,,,,,,,,,,,,,
22053,2016,21422,0.674820303917,,,,,,,,,,,,,,
22053,2020,21327,0.700379788876,,,,,,,,,,,,,,
22055,2012,147254,0.674637019634,,,,,,,,,,,,,,
22055,2016,155315,0.685761213303,,,,,,,,,,,,,,
22055,2020,161517,0.716023683548,,,,,,,,,,,,,,
22057,2012,57740,0.685555934906,,,,,,,,,,,,,,
22057,2016,58993,0.712965965271,,,,,,,,,,,,,,
22057,2020,61093,0.748629152775,,,,,,,,,,,,,,
22059,2012,8797,0.757076263428,,,,,,,,,,,,,,
22059,2016,8952,0.739722967148,,,,,,,,,,,,,,
22059,2020,9119,0.781226038933,,,,,,,,,,,,,,
22061,2012,28005,0.683663606644,,,,,,,,,,,,,,
22061,2016,28155,0.669010818005,,,,,,,,,,,,,,
22061,2020,27947,0.695495069027,,,,,,,,,,,,,,
22063,2012,80015,0.682359576225,,,,,,,,,,,,,,
22063,2016,83309,0.697883784771,,,,,,,,,,,,,,
22063,2020,87398,0.750360429287,,,,,,,,,,,,,,
22065,2012,8071,0.651839911938,,,,,,,,,,,,,,
22065,2016,7729,0.621167004108,,,,,,,,,,,,,,
22065,2020,7631,0.620757460594,,,,,,,,,,,,,,
22067,2012,20039,0.639502942562,,,,,,,,,,,,,,
22067,2016,18956,0.633308708668,,,,,,,,,,,,,,
22067,2020,18381,0.636907696724,,,,,,,,,,,,,,
22069,2012,26136,0.672788500786,,,,,,,,,,,,,,
22069,2016,25400,0.664566934109,,,,,,,,,,,,,,
22069,2020,25211,0.66605848074,,,,,,,,,,,,,,
22071,2012,250254,0.634543299675,,,,,,,,,,,,,,
22071,2016,261482,0.64056801796,,,,,,,,,,,,,,
22071,2020,273816,0.656959414482,,,,,,,,,,,,,,
22073,2012,104519,0.65273296833,,,,,,,,,,,,,,
22073,2016,105546,0.650133609772,,,,,,,,,,,,,,
22073,2020,106669,0.654079437256,,,,,,,,,,,,,,
22075,2012,15835,0.65115249157,,,,,,,,,,,,,,
22075,2016,15524,0.688482344151,,,,,,,,,,,,,,
22075,2020,15200,0.730131566525,,,,,,,,,,,,,,
22077,2012,16304,0.76036554575,,,,,,,,,,,,,,
22077,2016,15659,0.763778030872,,,,,,,,,,,,,,
22077,2020,16046,0.780194461346,,,,,,,,,,,,,,
22079,2012,85172,0.689393222332,,,,,,,,,,,,,,
22079,2016,86204,0.666535198689,,,,,,,,,,,,,,
22079,2020,85603,0.695793390274,,,,,,,,,,,,,,
22081,2012,6488,0.751078903675,,,,,,,,,,,,,,
22081,2016,6256,0.716911792755,,,,,,,,,,,,,,
22081,2020,5942,0.705654680729,,,,,,,,,,,,,,
22083,2012,13891,0.68216830492,,,,,,,,,,,,,,
22083,2016,14409,0.67367619276,,,,,,,,,,,,,,
22083,2020,14386,0.69790071249,,,,,,,,,,,,,,
22085,2012,15165,0.669238388538,,,,,,,,,,,,,,
22085,2016,14978,0.663306176662,,,,,,,,,,,,,,
22085,2020,15107,0.7060303092,,,,,,,,,,,,,,
22087,2012,25948,0.542700767517,,,,,,,,,,,,,,
22087,2016,26312,0.605275154114,,,,,,,,,,,,,,
22087,2020,27081,0.656585812569,,,,,,,,,,,,,,
22089,2012,34883,0.729925751686,,,,,,,,,,,,,,
22089,2016,35483,0.744271934032,,,,,,,,,,,,,,
22089,2020,36782,0.780218601227,,,,,,,,,,,,,,
22091,2012,8899,0.725362420082,,,,,,,,,,,,,,
22091,2016,8520,0.71068072319,,,,,,,,,,,,,,
22091,2020,8668,0.723234891891,,,,,,,,,,,,,,
22093,2012,15813,0.792069792747,,,,,,,,,,,,,,
22093,2016,15831,0.772787570953,,,,,,,,,,,,,,
22093,2020,15741,0.809796094894,,,,,,,,,,,,,,
22095,2012,30186,0.705227613449,,,,,,,,,,,,,,
22095,2016,30203,0.695659399033,,,,,,,,,,,,,,
22095,2020,30706,0.704259753227,,,,,,,,,,,,,,
22097,2012,60814,0.694264471531,,,,,,,,,,,,,,
22097,2016,60733,0.666622757912,,,,,,,,,,,,,,
22097,2020,60367,0.69092386961,,,,,,,,,,,,,,
22099,2012,36446,0.707046031952,,,,,,,,,,,,,,
22099,2016,37103,0.70085978508,,,,,,,,,,,,,,
22099,2020,37787,0.723582208157,,,,,,,,,,,,,,
22101,2012,34122,0.700046896935,,,,,,,,,,,,,,
22101,2016,33435,0.690234780312,,,,,,,,,,,,,,
22101,2020,33413,0.701164245605,,,,,,,,,,,,,,
22103,2012,161535,0.705227971077,,,,,,,,,,,,,,
22103,2016,173389,0.723511874676,,,,,,,,,,,,,,
22103,2020,186881,0.754715561867,,,,,,,,,,,,,,
22105,2012,75962,0.666596472263,,,,,,,,,,,,,,
22105,2016,78617,0.672742545605,,,,,,,,,,,,,,
22105,2020,83711,0.696085333824,,,,,,,,,,,,,,
22107,2012,4133,0.698766052723,,,,,,,,,,,,,,
22107,2016,39475,0.066117793322,,,,,,,,,,,,,,
22107,2020,3544,0.738995492458,,,,,,,,,,,,,,
22109,2012,64372,0.664248406887,,,,,,,,,,,,,,
22109,2016,64619,0.685448527336,,,,,,,,,,,,,,
22109,2020,65591,0.71101218462,,,,,,,,,,,,,,
22111,2012,15825,0.684802532196,,,,,,,,,,,,,,
22111,2016,15972,0.68745303154,,,,,,,,,,,,,,
22111,2020,15920,0.711557805538,,,,,,,,,,,,,,
22113,2012,37321,0.677420198917,,,,,,,,,,,,,,
22113,2016,37963,0.684245169163,,,,,,,,,,,,,,
22113,2020,38635,0.712514579296,,,,,,,,,,,,,,
22115,2012,24736,0.638987720013,,,,,,,,,,,,,,
22115,2016,25648,0.654359042645,,,,,,,,,,,,,,
22115,2020,26283,0.661149799824,,,,,,,,,,,,,,
22117,2012,27703,0.681659042835,,,,,,,,,,,,,,
22117,2016,28012,0.670712530613,,,,,,,,,,,,,,
22117,2020,28716,0.686272442341,,,,,,,,,,,,,,
22119,2012,26381,0.707403063774,,,,,,,,,,,,,,
22119,2016,26053,0.702644586563,,,,,,,,,,,,,,
22119,2020,25152,0.731393158436,,,,,,,,,,,,,,
22121,2012,16396,0.788728952408,,,,,,,,,,,,,,
